IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.150.13,2096,2096,TRUE,SIN,Asia Pacific,Singapore,62,11.07
8.218.127.249,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,178,11.07
8.219.170.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,3,11.06
47.236.123.133,2087,2087,TRUE,SIN,Asia Pacific,Singapore,95,11.06
8.219.174.213,2083,2083,TRUE,SIN,Asia Pacific,Singapore,61,11.06
8.219.84.214,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,11.06
8.219.240.160,443,443,TRUE,SIN,Asia Pacific,Singapore,61,11.06
8.219.147.58,2053,2053,TRUE,SIN,Asia Pacific,Singapore,65,11.05
8.219.167.65,443,443,TRUE,SIN,Asia Pacific,Singapore,86,11.05
8.222.174.108,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,11.05
47.236.144.208,80,80,FALSE,SIN,Asia Pacific,Singapore,17,11.05
47.236.174.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,73,11.04
8.219.126.240,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,11.04
47.236.97.90,2096,2096,TRUE,SIN,Asia Pacific,Singapore,64,11.03
8.219.161.129,2095,2095,FALSE,SIN,Asia Pacific,Singapore,3,11.03
8.222.254.91,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,11.03
8.219.229.190,2096,2096,TRUE,SIN,Asia Pacific,Singapore,54,11.02
8.222.162.45,8443,8443,TRUE,SIN,Asia Pacific,Singapore,104,11.02
47.76.32.108,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,44,11.02
8.222.221.109,2096,2096,TRUE,SIN,Asia Pacific,Singapore,82,11.01
47.236.167.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,70,11.01
8.219.137.50,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,11.01
8.219.142.229,2052,2052,FALSE,SIN,Asia Pacific,Singapore,52,11.01
47.236.171.205,2086,2086,FALSE,SIN,Asia Pacific,Singapore,38,11
8.219.73.188,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,11
8.219.104.37,2083,2083,TRUE,SIN,Asia Pacific,Singapore,85,11
8.222.223.34,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,11
8.210.245.224,443,443,TRUE,HKG,Asia Pacific,Hong Kong,57,11
8.222.236.229,2086,2086,FALSE,SIN,Asia Pacific,Singapore,16,10.99
47.236.202.91,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,10.99
8.219.174.142,2053,2053,TRUE,SIN,Asia Pacific,Singapore,63,10.99
8.219.103.65,8443,8443,TRUE,SIN,Asia Pacific,Singapore,63,10.98
47.236.166.131,2052,2052,FALSE,SIN,Asia Pacific,Singapore,28,10.98
8.219.106.156,80,80,FALSE,SIN,Asia Pacific,Singapore,69,10.98
8.222.136.247,2053,2053,TRUE,SIN,Asia Pacific,Singapore,90,10.98
8.219.74.35,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,10.97
8.210.39.96,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,73,10.97
8.218.174.118,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,80,10.97
8.219.175.127,2087,2087,TRUE,SIN,Asia Pacific,Singapore,27,10.96
8.219.147.58,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,10.96
8.219.222.8,2052,2052,FALSE,SIN,Asia Pacific,Singapore,33,10.95
8.218.143.10,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,61,10.95
8.222.152.165,443,443,TRUE,SIN,Asia Pacific,Singapore,81,10.94
8.222.183.242,2096,2096,TRUE,SIN,Asia Pacific,Singapore,74,10.94
8.219.157.97,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,10.94
47.236.130.95,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,10.93
8.219.99.8,2096,2096,TRUE,SIN,Asia Pacific,Singapore,70,10.92
8.219.238.145,8443,8443,TRUE,SIN,Asia Pacific,Singapore,84,10.91
8.219.228.157,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,10.91
8.219.124.227,2083,2083,TRUE,SIN,Asia Pacific,Singapore,76,10.9
8.219.161.129,2083,2083,TRUE,SIN,Asia Pacific,Singapore,81,10.9
8.219.72.51,80,80,FALSE,SIN,Asia Pacific,Singapore,15,10.9
47.236.172.71,80,80,FALSE,SIN,Asia Pacific,Singapore,28,10.89
8.218.105.223,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,43,10.88
47.236.171.205,8443,8443,TRUE,SIN,Asia Pacific,Singapore,184,10.88
8.222.180.86,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,10.87
8.219.100.155,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,10.87
8.219.151.193,80,80,FALSE,SIN,Asia Pacific,Singapore,4,10.87
8.222.211.16,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,10.86
8.222.146.222,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,10.86
8.219.159.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,10.86
8.219.82.35,2053,2053,TRUE,SIN,Asia Pacific,Singapore,74,10.86
47.236.167.231,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,10.86
47.236.123.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,66,10.86
8.218.158.94,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,91,10.86
8.219.170.180,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,10.85
8.219.152.195,2053,2053,TRUE,SIN,Asia Pacific,Singapore,63,10.84
8.219.114.201,2096,2096,TRUE,SIN,Asia Pacific,Singapore,97,10.84
8.219.61.52,8880,8880,FALSE,SIN,Asia Pacific,Singapore,44,10.84
8.219.93.5,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,10.83
47.236.144.196,2096,2096,TRUE,SIN,Asia Pacific,Singapore,87,10.81
8.219.102.252,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,10.81
8.219.197.111,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,10.81
8.222.236.229,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,10.81
8.219.73.21,2083,2083,TRUE,SIN,Asia Pacific,Singapore,100,10.81
8.219.114.201,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,10.8
8.219.235.164,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,10.8
8.219.247.203,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,10.8
8.219.98.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,10.79
8.219.159.232,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,10.79
8.222.236.229,2087,2087,TRUE,SIN,Asia Pacific,Singapore,57,10.79
8.217.149.28,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,50,10.79
8.219.241.189,8880,8880,FALSE,SIN,Asia Pacific,Singapore,13,10.79
8.219.99.49,443,443,TRUE,SIN,Asia Pacific,Singapore,50,10.79
8.222.244.192,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,10.79
8.219.100.155,2053,2053,TRUE,SIN,Asia Pacific,Singapore,52,10.79
47.238.4.124,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,66,10.78
47.236.97.90,80,80,FALSE,SIN,Asia Pacific,Singapore,7,10.78
8.219.240.160,2096,2096,TRUE,SIN,Asia Pacific,Singapore,121,10.78
47.237.8.82,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,10.78
8.222.187.4,8080,8080,FALSE,SIN,Asia Pacific,Singapore,37,10.78
8.219.206.180,80,80,FALSE,SIN,Asia Pacific,Singapore,7,10.77
8.219.0.162,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,10.77
8.219.5.10,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,10.77
8.219.161.129,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,10.76
47.236.158.158,8443,8443,TRUE,SIN,Asia Pacific,Singapore,101,10.75
8.219.106.15,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,10.75
47.236.202.91,2083,2083,TRUE,SIN,Asia Pacific,Singapore,47,10.75
47.236.93.176,2096,2096,TRUE,SIN,Asia Pacific,Singapore,50,10.75
8.219.4.122,2082,2082,FALSE,SIN,Asia Pacific,Singapore,40,10.75
8.218.207.169,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,10.74
8.222.211.16,80,80,FALSE,SIN,Asia Pacific,Singapore,12,10.74
8.222.221.90,443,443,TRUE,SIN,Asia Pacific,Singapore,12,10.73
8.219.51.211,2095,2095,FALSE,SIN,Asia Pacific,Singapore,11,10.73
8.222.214.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,10.72
47.251.74.226,80,80,FALSE,LAX,North America,Los Angeles,176,10.72
8.222.253.235,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,10.72
8.219.74.35,2053,2053,TRUE,SIN,Asia Pacific,Singapore,68,10.72
8.219.87.34,8443,8443,TRUE,SIN,Asia Pacific,Singapore,46,10.72
8.219.174.213,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,10.72
8.219.198.34,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,10.71
8.219.191.40,8443,8443,TRUE,SIN,Asia Pacific,Singapore,83,10.71
8.219.110.88,2052,2052,FALSE,SIN,Asia Pacific,Singapore,12,10.71
8.222.255.15,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,10.71
8.219.107.199,8080,8080,FALSE,SIN,Asia Pacific,Singapore,179,10.71
8.222.213.221,80,80,FALSE,SIN,Asia Pacific,Singapore,27,10.71
47.236.169.164,2052,2052,FALSE,SIN,Asia Pacific,Singapore,49,10.7
8.222.221.86,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,10.7
8.210.245.224,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,40,10.7
8.222.134.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,10.7
8.219.126.240,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,10.7
47.236.144.208,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,10.69
8.219.126.240,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,10.69
8.219.140.63,8443,8443,TRUE,SIN,Asia Pacific,Singapore,36,10.69
8.219.5.10,8443,8443,TRUE,SIN,Asia Pacific,Singapore,70,10.69
8.219.100.155,8880,8880,FALSE,SIN,Asia Pacific,Singapore,12,10.69
8.222.236.229,2053,2053,TRUE,SIN,Asia Pacific,Singapore,42,10.68
8.219.40.37,8880,8880,FALSE,SIN,Asia Pacific,Singapore,16,10.68
8.219.67.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,81,10.68
8.222.150.197,8443,8443,TRUE,SIN,Asia Pacific,Singapore,84,10.68
8.219.237.250,2095,2095,FALSE,SIN,Asia Pacific,Singapore,2,10.68
8.222.150.197,2083,2083,TRUE,SIN,Asia Pacific,Singapore,64,10.68
8.222.144.50,8880,8880,FALSE,SIN,Asia Pacific,Singapore,55,10.67
8.222.160.176,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,10.66
47.242.79.71,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,75,10.66
8.219.141.174,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,10.66
8.219.215.214,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,10.65
8.222.244.123,443,443,TRUE,SIN,Asia Pacific,Singapore,81,10.65
8.219.113.232,80,80,FALSE,SIN,Asia Pacific,Singapore,23,10.64
8.219.73.21,2096,2096,TRUE,SIN,Asia Pacific,Singapore,55,10.64
8.222.249.190,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,10.63
8.219.126.240,2096,2096,TRUE,SIN,Asia Pacific,Singapore,49,10.63
47.236.104.11,2095,2095,FALSE,SIN,Asia Pacific,Singapore,36,10.63
8.219.161.129,8443,8443,TRUE,SIN,Asia Pacific,Singapore,85,10.62
8.218.122.55,443,443,TRUE,HKG,Asia Pacific,Hong Kong,100,10.62
8.222.140.87,2082,2082,FALSE,SIN,Asia Pacific,Singapore,29,10.62
8.219.97.179,80,80,FALSE,SIN,Asia Pacific,Singapore,14,10.62
8.219.126.240,80,80,FALSE,SIN,Asia Pacific,Singapore,11,10.62
8.219.42.72,80,80,FALSE,SIN,Asia Pacific,Singapore,35,10.61
8.219.99.169,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,10.61
8.219.104.37,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,10.61
8.222.214.13,443,443,TRUE,SIN,Asia Pacific,Singapore,89,10.6
8.222.128.131,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,10.6
8.222.144.50,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,10.59
8.219.215.214,443,443,TRUE,SIN,Asia Pacific,Singapore,100,10.59
47.236.170.54,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,10.59
8.222.212.219,80,80,FALSE,SIN,Asia Pacific,Singapore,14,10.59
8.218.85.128,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,53,10.58
8.219.198.34,8880,8880,FALSE,SIN,Asia Pacific,Singapore,40,10.58
47.236.97.90,2053,2053,TRUE,SIN,Asia Pacific,Singapore,105,10.58
8.219.139.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,8,10.58
8.219.100.155,8080,8080,FALSE,SIN,Asia Pacific,Singapore,13,10.57
8.219.87.34,8443,8443,TRUE,SIN,Asia Pacific,Singapore,80,10.57
47.236.171.205,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,10.57
8.219.156.148,80,80,FALSE,SIN,Asia Pacific,Singapore,11,10.57
47.242.232.14,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,42,10.57
47.236.169.141,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,10.56
8.219.152.195,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,10.56
8.219.175.127,2096,2096,TRUE,SIN,Asia Pacific,Singapore,80,10.56
8.219.100.155,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,10.56
8.219.99.169,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,10.56
8.219.103.57,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,10.56
47.236.164.215,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,10.56
8.219.86.200,2087,2087,TRUE,SIN,Asia Pacific,Singapore,131,10.56
8.222.221.90,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,10.55
8.218.85.128,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,100,10.55
47.236.97.90,8443,8443,TRUE,SIN,Asia Pacific,Singapore,81,10.55
8.218.181.189,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,10.54
8.219.4.122,2087,2087,TRUE,SIN,Asia Pacific,Singapore,110,10.53
8.219.107.135,8880,8880,FALSE,SIN,Asia Pacific,Singapore,12,10.53
8.219.222.98,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,10.53
47.236.121.7,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,10.52
8.222.222.64,443,443,TRUE,SIN,Asia Pacific,Singapore,135,10.52
8.219.141.174,8880,8880,FALSE,SIN,Asia Pacific,Singapore,29,10.51
8.219.0.162,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,10.51
8.219.99.8,2083,2083,TRUE,SIN,Asia Pacific,Singapore,46,10.51
8.219.106.15,2052,2052,FALSE,SIN,Asia Pacific,Singapore,27,10.51
8.218.119.115,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,93,10.51
47.236.117.48,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,10.51
47.236.166.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,121,10.5
8.222.138.164,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,10.5
8.219.140.229,2086,2086,FALSE,SIN,Asia Pacific,Singapore,8,10.5
8.219.11.158,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,10.5
8.219.3.53,2087,2087,TRUE,SIN,Asia Pacific,Singapore,74,10.5
8.218.52.115,80,80,FALSE,HKG,Asia Pacific,Hong Kong,34,10.49
8.219.151.193,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,10.48
8.222.244.192,2096,2096,TRUE,SIN,Asia Pacific,Singapore,67,10.48
8.219.151.193,443,443,TRUE,NRT,Asia Pacific,Tokyo,98,10.48
8.219.84.102,80,80,FALSE,SIN,Asia Pacific,Singapore,2,10.47
47.236.172.95,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,10.47
8.222.244.123,80,80,FALSE,SIN,Asia Pacific,Singapore,35,10.46
8.219.61.52,2095,2095,FALSE,SIN,Asia Pacific,Singapore,15,10.46
8.219.98.13,2087,2087,TRUE,SIN,Asia Pacific,Singapore,46,10.46
47.236.166.131,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,10.45
47.236.158.158,80,80,FALSE,SIN,Asia Pacific,Singapore,7,10.45
8.219.175.127,8443,8443,TRUE,SIN,Asia Pacific,Singapore,97,10.45
8.219.106.15,2087,2087,TRUE,SIN,Asia Pacific,Singapore,133,10.45
8.219.198.139,8880,8880,FALSE,SIN,Asia Pacific,Singapore,12,10.45
8.219.197.111,2083,2083,TRUE,SIN,Asia Pacific,Singapore,91,10.45
8.219.82.35,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,10.45
8.222.184.198,2053,2053,TRUE,SIN,Asia Pacific,Singapore,119,10.45
47.236.172.71,2087,2087,TRUE,SIN,Asia Pacific,Singapore,145,10.44
8.218.2.181,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,66,10.44
8.222.197.251,443,443,TRUE,SIN,Asia Pacific,Singapore,84,10.44
8.219.156.148,2096,2096,TRUE,SIN,Asia Pacific,Singapore,59,10.44
8.219.101.138,443,443,TRUE,SIN,Asia Pacific,Singapore,120,10.44
8.222.252.150,8880,8880,FALSE,SIN,Asia Pacific,Singapore,26,10.44
47.236.170.54,2053,2053,TRUE,SIN,Asia Pacific,Singapore,104,10.44
8.219.5.10,2082,2082,FALSE,SIN,Asia Pacific,Singapore,40,10.43
8.219.110.88,2087,2087,TRUE,SIN,Asia Pacific,Singapore,81,10.42
8.219.73.21,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,10.42
47.236.144.48,2053,2053,TRUE,SIN,Asia Pacific,Singapore,104,10.42
8.222.214.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,22,10.42
8.219.86.200,2096,2096,TRUE,SIN,Asia Pacific,Singapore,53,10.41
8.219.142.191,80,80,FALSE,SIN,Asia Pacific,Singapore,20,10.41
8.219.72.51,2052,2052,FALSE,SIN,Asia Pacific,Singapore,13,10.4
8.222.223.34,2082,2082,FALSE,SIN,Asia Pacific,Singapore,5,10.4
47.236.171.205,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,10.4
8.219.248.47,8080,8080,FALSE,SIN,Asia Pacific,Singapore,49,10.38
8.222.138.164,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,10.38
8.219.167.65,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,10.38
8.219.250.239,2095,2095,FALSE,SIN,Asia Pacific,Singapore,16,10.37
8.219.161.129,2086,2086,FALSE,SIN,Asia Pacific,Singapore,2,10.37
8.219.13.143,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,10.37
8.219.106.15,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,10.36
8.222.144.50,80,80,FALSE,SIN,Asia Pacific,Singapore,8,10.36
47.236.169.141,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,10.36
8.210.55.134,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,64,10.36
47.236.117.48,80,80,FALSE,SIN,Asia Pacific,Singapore,9,10.36
47.76.49.246,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,80,10.34
8.210.3.24,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,10.34
8.219.40.37,2087,2087,TRUE,SIN,Asia Pacific,Singapore,50,10.34
8.219.142.191,2096,2096,TRUE,SIN,Asia Pacific,Singapore,100,10.34
47.242.176.237,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,40,10.34
8.222.219.34,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,10.34
8.219.157.97,2053,2053,TRUE,SIN,Asia Pacific,Singapore,106,10.33
8.217.250.5,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,100,10.33
47.236.164.215,8443,8443,TRUE,SIN,Asia Pacific,Singapore,116,10.33
47.236.97.90,2082,2082,FALSE,SIN,Asia Pacific,Singapore,28,10.33
8.219.250.239,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,10.32
8.219.140.63,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,10.32
8.222.150.197,2087,2087,TRUE,SIN,Asia Pacific,Singapore,63,10.32
8.219.104.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,44,10.31
8.219.126.3,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,10.31
47.251.74.226,443,443,TRUE,LAX,North America,Los Angeles,174,10.31
8.219.222.8,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,10.31
47.236.104.11,2087,2087,TRUE,SIN,Asia Pacific,Singapore,62,10.3
8.219.42.72,2087,2087,TRUE,SIN,Asia Pacific,Singapore,64,10.3
8.219.61.52,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,10.29
8.219.77.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,76,10.29
47.236.146.249,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,10.28
8.219.228.193,2086,2086,FALSE,SIN,Asia Pacific,Singapore,23,10.28
8.222.208.83,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,10.28
47.76.37.57,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,59,10.27
8.222.164.209,8880,8880,FALSE,SIN,Asia Pacific,Singapore,31,10.27
47.236.254.120,8880,8880,FALSE,SIN,Asia Pacific,Singapore,30,10.27
47.236.169.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,9,10.27
8.222.193.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,10.26
8.219.99.8,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,10.26
8.219.122.96,80,80,FALSE,SIN,Asia Pacific,Singapore,28,10.26
8.219.40.37,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,10.25
8.222.252.150,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,10.25
47.88.101.9,80,443,TRUE,SJC,North America,San Jose,176,10.25
8.219.66.156,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,78,10.24
8.219.141.174,2096,2096,TRUE,SIN,Asia Pacific,Singapore,58,10.23
8.219.142.191,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,10.23
8.217.49.34,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,10.23
47.236.168.17,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,10.22
8.219.122.55,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,10.22
47.243.183.127,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,83,10.21
8.219.196.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,54,10.21
47.254.158.186,443,443,TRUE,FRA,Europe,Frankfurt,273,10.21
8.219.163.195,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,10.2
8.222.212.219,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,10.2
8.222.164.209,80,80,FALSE,SIN,Asia Pacific,Singapore,12,10.19
8.222.249.190,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,10.19
47.236.172.71,8443,8443,TRUE,SIN,Asia Pacific,Singapore,65,10.19
8.217.221.165,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,10.19
8.219.100.155,2083,2083,TRUE,SIN,Asia Pacific,Singapore,80,10.19
8.219.170.232,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,10.18
8.219.170.232,2086,2086,FALSE,SIN,Asia Pacific,Singapore,9,10.18
8.219.122.96,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,10.17
8.222.140.87,2053,2053,TRUE,SIN,Asia Pacific,Singapore,120,10.17
8.219.111.175,2086,2086,FALSE,SIN,Asia Pacific,Singapore,180,10.17
8.219.228.186,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,10.17
8.219.104.242,2087,2087,TRUE,SIN,Asia Pacific,Singapore,62,10.16
47.236.174.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,10.16
8.219.137.50,2096,2096,TRUE,SIN,Asia Pacific,Singapore,33,10.16
8.217.49.34,80,80,FALSE,HKG,Asia Pacific,Hong Kong,76,10.16
8.217.207.60,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,41,10.16
8.222.255.15,443,443,TRUE,SIN,Asia Pacific,Singapore,111,10.15
8.219.122.96,8443,8443,TRUE,SIN,Asia Pacific,Singapore,75,10.15
8.219.235.164,8443,8443,TRUE,SIN,Asia Pacific,Singapore,44,10.14
47.236.169.141,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,10.14
8.219.170.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,10.14
8.222.226.15,443,443,TRUE,SIN,Asia Pacific,Singapore,42,10.13
8.222.212.219,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,10.12
8.219.213.112,2095,2095,FALSE,SIN,Asia Pacific,Singapore,40,10.12
8.219.139.13,8443,8443,TRUE,SIN,Asia Pacific,Singapore,52,10.12
8.222.221.90,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,10.12
8.219.240.160,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,10.11
8.217.85.14,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,71,10.1
47.236.202.91,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,10.1
8.222.208.83,443,443,TRUE,SIN,Asia Pacific,Singapore,91,10.1
8.222.221.86,2082,2082,FALSE,SIN,Asia Pacific,Singapore,25,10.1
8.222.162.45,80,80,FALSE,SIN,Asia Pacific,Singapore,28,10.09
8.210.66.190,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,54,10.09
8.219.161.129,2083,2083,TRUE,SIN,Asia Pacific,Singapore,8,10.09
47.236.166.131,8880,8880,FALSE,SIN,Asia Pacific,Singapore,44,10.09
8.217.49.34,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,84,10.09
8.222.197.251,8443,8443,TRUE,SIN,Asia Pacific,Singapore,119,10.09
8.219.111.175,8080,8080,FALSE,SIN,Asia Pacific,Singapore,8,10.08
8.219.126.3,2083,2083,TRUE,SIN,Asia Pacific,Singapore,64,10.08
47.236.144.196,8080,8080,FALSE,SIN,Asia Pacific,Singapore,23,10.08
8.219.74.35,8443,8443,TRUE,SIN,Asia Pacific,Singapore,111,10.07
8.222.215.228,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,10.07
8.219.213.112,2083,2083,TRUE,SIN,Asia Pacific,Singapore,110,10.07
8.218.122.55,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,70,10.07
8.219.101.138,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,10.06
8.222.208.38,2053,2053,TRUE,SIN,Asia Pacific,Singapore,37,10.06
8.219.98.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,10.06
8.222.236.229,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,10.05
8.219.101.72,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,10.05
